Q12154	GET3
Q12125	GET4
P25596	GEX1
P36173	GEX2
P14742	GFA1
Q04839	GFD1
P25370	GFD2
Q06336	GGA1
P38817	GGA2
P38988	GGC1
Q12051	BTS1
P38785	GIC1
Q06648	GIC2
P38263	VID24
P25569	GID7
P40208	GID8
Q12263	GIN4
P38229	GIP1
P40036	GIP2
Q03016	GIP3
P39732	GIP4
Q03768	GIR2
Q03833	GIS1
P53849	GIS2
Q12418	GIS3
Q04233	GIS4
P25346	GIT1
P41818	GLC8
Q06104	GLD1
Q12315	GLE1
P40066	GLE2
P36143	GLG1
P47011	GLG2
P32775	GLC3
P18494	GLN3
P32288	GLN1
Q05584	GLO2
P38682	GLO3
Q12320	GLO4
P32190	GUT1
P25373	GRX1
P17695	GRX2
Q03835	GRX3
P32642	GRX4
Q02784	GRX5
Q12438	GRX6
P38068	GRX7
Q05926	GRX8
Q12680	GLT1
P38138	ROT2
Q04924	GTB1
P37303	GLY1
P37291	SHM2
P37292	SHM1
Q04399	GMC1
Q06201	GMC2
P36125	GMH1
P40107	VRG4
P0CE11	HVG1
P43577	GNA1
P48813	GNP1
Q12096	GNT1
P46984	GON7
P53839	GOR1
P38736	GOS1
Q03554	GOT1
P08539	GPA1
P10823	GPA2
Q08886	GPB1
P39717	GPB2
P48236	GPC1
Q00055	GPD1
P41911	GPD2
P32191	GUT2
P53130	GPG1
P30777	GPI10
Q06636	GPI11
P23797	GPI12
Q07830	GPI13
P47088	GPI14
P53961	GPI15
P38875	GPI16
Q04080	GPI17
P38211	GPI18
Q04082	GPI19
P53306	GPI1
P46961	GPI2
P32363	SPT14
P40367	LAS21
P49018	GPI8
P47122	NPA3
Q08726	GPN2
Q06543	GPN3
P41277	GPP1
P40106	GPP2
Q12361	GPR1
P32784	SCT1
P36148	GPT2
P07286	ALG7
P36014	GPX1
P38143	GPX2
P40581	HYR1
Q07845	GRC3
Q08969	GRE1
Q12068	GRE2
P38715	GRE3
Q04410	GRH1
P38523	MGE1
P24814	GRR1
Q04697	GSF2
P32477	GSH1
Q08220	GSH2
P41921	GLR1
P42950	GSM1
P32835	GSP1
P32836	GSP2
P40582	GTT1
Q12390	GTT2
P48239	GTO1
P36156	ECM4
Q04806	GTO3
Q00582	GTR1
P53290	GTR2
P40956	GTS1
P39996	GTT3
P38625	GUA1
Q07729	GUD1
P46943	GUF1
P53154	GUP1
Q08929	GUP2
P40531	GVP36
P47026	GWT1
Q04322	GYL1
Q08484	GYP1
P53258	MDR1
P48566	MSB3
Q12344	GYP5
P32806	GYP6
P48365	GYP7
P43570	GYP8
P23337	GSY1
P27472	GSY2
P42944	GZF3
P53551	HHO1
P04911	HTA1
P04912	HTA2
Q12692	HTZ1
P02293	HTB1
P02294	HTB2
P61830	HHT1
P61830	HHT2
P02309	HHF1
P02309	HHF2
Q12753	HAA1
P41546	HAC1
P40857	PHS1
Q01766	HAL1
P25333	SAT4
P38970	HAL5
Q12180	HAL9
P0CE41	HAP1
P06774	HAP2
P13434	HAP3
P14064	HAP4
Q02516	HAP5
Q03532	HAS1
Q12341	HAT1
P39984	HAT2
Q96VH4	HBN1
P32769	HBS1
Q07653	HBT1
P53834	HCH1
P25364	HCM1
P34243	HCS1
P53973	HDA1
Q06629	HDA2
Q06623	HDA3
Q03937	HED1
Q03281	HEH2
P38199	HEK2
P36113	HEL1
Q05580	HEL2
P09950	HEM1
P05373	HEM2
P28789	HEM3
P06174	HEM4
P11353	HEM13
P16622	HEM15
Q12276	HER1
P35843	HES1
P32874	HFA1
Q04458	HFD1
Q12060	HFI1
P51979	HFM1
P48362	HGH1
P39982	HHY1
P28817	EHD3
Q12373	HIF1
Q06674	HIM1
P06775	HIP1
P32479	HIR1
P32480	HIR2
P47171	HIR3
P00498	HIS1
P00815	HIS4
P40545	HIS6
P33734	HIS7
P06633	HIS3
P07172	HIS5
P38635	HIS2
P46973	HIT1
P41809	HKR1
P48353	HLJ1
Q04429	HLR1
P0CY07	HMLALPHA1
P0CY09	HMLALPHA2
P54839	ERG13
P12683	HMG1
P12684	HMG2
P40037	HMF1
Q12039	HMI1
Q03973	HMO1
P0CY11	HMRA1
P0CY13	HMRA2
Q12398	HMS1
P47175	HMS2
P38074	HMT1
P32339	HMX1
P19807	HNM1
Q04344	HNT1
P49775	HNT2
P47124	HOC1
P32485	HOG1
P53389	HOL1
P20050	HOP1
P53187	HOP2
Q05827	HOR7
Q12214	HOS1
P53096	HOS2
Q02959	HOS3
P40480	HOS4
P48570	LYS20
Q12122	LYS21
P36078	HOT13
Q03213	HOT1
P09932	HO
Q06592	HPA2
P39979	HPA3
Q01448	HPC2
Q05164	HPF1
Q99332	FRT1
P39734	FRT2
P40481	HPM1
P17629	HPR1
Q04178	HPT1
P38922	HRB1
Q08109	HRD1
Q05787	HRD3
Q05905	HRI1
Q08732	HRK1
Q99383	HRP1
Q05549	HRQ1
P29295	HRR25
Q12347	HRT3
P31539	HSP104
P32478	HSP150
P15108	HSC82
P38753	HSE1
P10961	HSF1
Q99181	HSH49
P69852	HSK3
P34244	HSL1
P38274	HSL7
P38348	HSM3
P22943	HSP12
P15992	HSP26
P25619	HSP30
Q04432	HSP31
Q08992	HSP32
Q08914	HSP33
Q12329	HSP42
P19882	HSP60
P10591	SSA1
P10592	SSA2
P09435	SSA3
P22202	SSA4
P0CS90	SSC1
P33416	HSP78
P32590	SSE2
P39987	ECM10
P32589	SSE1
Q05931	SSQ1
P02829	HSP82
P53685	HST1
P53686	HST2
P53687	HST3
P53688	HST4
P50079	HSV2
P38790	HTD2
Q9URQ5	HTL1
P40325	HUA1
Q12134	HUA2
Q6Q546	HUB1
Q6Q5K6	HUG1
P40985	HUL4
P53119	HUL5
P45820	HUR1
Q12520	HUT1
P04806	HXK1
P04807	HXK2
P17709	GLK1
P43581	HXT10
P54862	HXT11
P40441	HXT12
P39924	HXT13
P42833	HXT14
P54854	HXT15
P47185	HXT16
P53631	HXT17
P32465	HXT1
P23585	HXT2
P32466	HXT3
P32467	HXT4
P38695	HXT5
P39003	HXT6
P39004	HXT7
P40886	HXT8
P40885	HXT9
P32464	HYM1
P47125	BNA2
P41734	IAH1
P53892	IBD2
P40499	ICE2
P40051	ICP55
P38284	ICS2
P47034	ICS3
Q12385	ICT1
Q04329	ICY1
P28834	IDH1
P28241	IDH2
P41939	IDP2
P53982	IDP3
P21954	IDP1
P15496	IDI1
P46958	IDS2
P43579	IES1
P40154	IES2
Q12345	IES3
Q08561	IES4
P40060	IES5
P32617	IES6
P38912	TIF11
P20459	SUI2
P09064	SUI3
P32481	GCD11
P25038	IFM1
P39730	FUN12
P10081	TIF1
P10081	TIF2
P34167	TIF3
P07260	CDC33
P39935	TIF4631
P39936	TIF4632
P23301	HYP2
P19211	ANB1
P38431	TIF5
Q12522	TIF6
P39520	IFH1
P43598	IGD1
P53897	IGO1
Q9P305	IGO2
P47042	IKS1
P47155	ILM1
P39522	ILV3
P06168	ILV5
P25605	ILV6
P07342	ILV2
Q02821	SRP1
Q08295	IMA2
P40884	IMA5
Q06142	KAP95
P38217	KAP104
P32337	PSE1
P40069	KAP123
P53067	KAP114
P39567	IMD1
P38697	IMD2
P50095	IMD3
P50094	IMD4
P21190	IME1
P32581	IME2
P41833	IME4
P25626	IMG1
P25642	IMG2
Q06704	IMH1
P47170	IML1
P47031	IML2
P53219	IMO32
P28627	IMP1
P46972	IMP2
P32899	IMP3
P53941	IMP4
P32351	IMP2'
Q02888	INA17
P40576	INA22
P38710	INM1
Q05533	INM2
P53901	INN1
P11986	INO1
P26798	INO2
P13902	INO4
P53115	INO80
Q03694	INP1
Q03824	INP2
P40559	INP51
P50942	INP52
Q12271	INP53
Q08227	INP54
P00724	SUC2
Q12072	IOC2
P43596	IOC3
Q04213	IOC4
P01094	PAI3
P0CT04	PBI2
P38803	IPI1
P53877	IPI3
Q06667	IPK1
P38991	IPL1
P07250	ARG82
P38954	IPT1
P28239	PPA2
P00817	IPP1
Q12280	IQG1
P18963	IRA1
P19158	IRA2
Q08118	IRC10
Q12479	IRC11
Q08630	IRC13
Q08522	IRC14
Q02733	IRC15
Q6B0V8	IRC16
P47056	IRC18
Q07843	IRC19
Q06554	IRC20
Q04772	IRC21
P40006	IRC22
Q08416	IRC23
A0A023PXB5	IRC2
Q06683	IRC3
Q03036	IRC4
P43610	IRC5
P43615	IRC6
P47046	IRC8
P47010	IRC9
P32361	IRE1
P36115	IRS4
Q07821	ISA1
Q12425	ISA2
P32645	ISC10
P40015	ISC1
Q6Q560	ISD11
P32488	ISF1
Q99312	ISN1
Q06098	ISR1
P53843	IST1
P38250	IST2
P40565	IST3
Q03020	ISU1
Q12056	ISU2
P38144	ISW1
Q08773	ISW2
P21374	ISY1
P53125	ITC1
P47119	HAM1
P30605	ITR1
P30606	ITR2
Q04638	ITT1
Q04934	IVY1
Q07532	IWR1
Q06505	SPN1
P33417	IXR1
Q03419	IZH1
Q12442	IZH2
Q07959	IZH3
Q99393	IZH4
P53193	JAC1
P40358	JEM1
P36035	JEN1
P40034	JHD1
P47156	JHD2
Q12350	JID1
O13555	JIP3
Q03361	JIP4
Q06214	JIP5
P53863	JJJ1
P46997	JJJ2
Q12358	JLP1
P40206	JLP2
P36224	JNM1
P47135	JSN1
Q02932	KAP120
P32767	KAP122
P07170	ADK1
P26364	ADK2
Q12055	FAP7
P36132	KAE1
P06244	TPK1
P06245	TPK2
P05986	TPK3
P07278	BCY1
Q02196	MET14
P11927	KAR1
P17119	KAR3
P25583	KAR4
Q04746	KAR5
P32526	KAR9
P23291	YCK1
P23292	YCK2
P39962	YCK3
P27466	CMK1
P22517	CMK2
P25389	KCC4
P47114	KCH1
Q12494	KCS1
P15700	URA6
P36005	KDX1
P43614	KEG1
Q06346	KEI1
P38853	KEL1
P50090	KEL2
Q08979	KEL3
P35844	KES1
P09620	KEX1
P13134	KEX2
Q04066	BNA7
P15454	GUK1
P40309	KHA1
P17423	THR1
P38692	KIC1
P20485	CKI1
P07277	ERG12
P13185	KIN1
P06242	KIN28
P13186	KIN2
P22209	KIN3
Q01919	KIN4
P25341	KIN82
P28742	KIP1
P28743	KIP2
P53086	KIP3
Q8TGJ3	KSH1
P36004	KKQ8
P38169	BNA4
P50112	KNH1
P32350	KNS1
P38873	KOG1
P24583	PKC1
P32895	PRS1
P38620	PRS2
P38689	PRS3
P38063	PRS4
Q12265	PRS5
P00549	CDC19
P52489	PYK2
P17260	KRE1
Q04431	KRE28
P40026	KRE29
P27809	KRE2
P22023	KRE5
P32486	KRE6
P39005	KRE9
P42846	KRI1
P25586	KRR1
P38691	KSP1
P14681	KSS1
P00572	CDC8
P34253	KTI12
P27810	KTR1
P33550	KTR2
P38130	KTR3
P38131	KTR4
P53966	KTR5
P54070	KTR6
P40504	KTR7
P32807	YKU70
Q04437	YKU80
P53158	KXD1
Q05979	BNA5
P39526	LAA1
P28496	LAC1
P38703	LAG1
Q92325	LAG2
P38851	LAM1
P38800	LAM4
P43560	LAM5
Q08001	LAM6
Q12446	LAS17
P36146	LAS1
P25045	LCB1
P40970	LCB2
Q12246	LCB4
Q06147	LCB5
Q04377	LCD1
P30624	FAA1
P39518	FAA2
P39002	FAA3
P47912	FAA4
Q02786	LCL1
Q08045	LCL2
P53153	LCL3
Q04081	PPM1
P40079	LCP5
P25587	LDB16
Q12342	LDB17
Q07887	LDB18
Q12502	LDB19
P38210	LDB7
P38139	LDH1
P31379	LDS1
Q08218	LDS2
Q02799	LEE1
P42838	LEM3
P38439	LEO1
P06208	LEU4
P04173	LEU2
P38702	LEU5
Q12166	LEU9
P07264	LEU1
P08638	LEU3
Q02796	LGE1
P50107	GLO1
P33399	LHP1
P36016	LHS1
Q04005	ATC1
P53150	LIF1
P47145	LIH1
P38852	LIN1
Q03579	LIP1
P32875	LIP5
Q06005	LIP2
P39946	PAC1
Q10740	LAP2
Q07799	LMO1
P38878	LNP1
Q06508	LOA1
P43586	LOC1
P47055	LOH1
P36775	PIM1
P34234	LOT5
Q07923	LOT6
Q02783	MFM1
Q08448	LPL1
P47051	AIM22
Q04396	LPP1
Q12405	LPX1
P25579	LRE1
P35688	LRG1
P38801	LRP1
Q04087	LRS4
P53281	LSB1
P43603	LSB3
P25369	LSB5
P42951	LSB6
P53145	LSG1
P38828	LSM12
P47017	LSM1
P38203	LSM2
P57743	LSM3
P40070	LSM4
P40089	LSM5
Q06406	LSM6
P53905	LSM7
P47093	LSM8
Q3E827	LSO1
Q3E772	LSO2
Q12230	LSP1
P34239	LST4
P53237	LST7
P41318	LST8
P07866	LTE1
P36007	SRY1
Q04781	RKR1
P53846	LTO1
P34078	LTV1
Q07508	LUC7
P32487	LYP1
P40495	LYS12
P40971	LYS14
P38998	LYS1
P07702	LYS2
P49367	LYS4
P50113	LYS5
P38999	LYS9
P35192	MAC1
P40957	MAD1
P40958	MAD2
P47074	MAD3
P41910	MAF1
Q06436	MAG2
P22134	MAG1
P20484	MAK11
P10962	MAK16
Q12176	MAK21
P23060	MAK32
P38112	MAK5
P53048	MAL11
P53341	MAL12
P53338	MAL13
P38156	MAL31
P38158	MAL32
P38157	MAL33
P0CW40	IMA3
P53051	IMA1
P0CW41	IMA4
P40065	MAM1
P40513	MAM33
Q12296	MAM3
P22855	AMS1
P0CX09	MAN2
P36013	MAE1
Q01662	MAP1
P38174	MAP2
P25491	YDJ1
P38300	MBA1
P39534	MBB1
O14467	MBF1
P03873	BI2
Q9ZZW7	BI3
P03879	BI4
P39678	MBP1
P23493	MBR1
Q08601	MCA1
P36051	MCD4
Q01159	CEG1
P32783	ABD1
Q02891	EEB1
P38295	EHT1
Q07376	MCH1
P36032	MCH2
Q08268	MCH4
Q08777	MCH5
P21965	MCK1
P32354	MCM10
P11746	MCM1
P29469	MCM2
P24279	MCM3
P30665	MCM4
P29496	MCM5
P53091	MCM6
P38132	MCM7
Q12106	MCP1
Q06567	MCP2
P36060	MCR1
P53206	MCY1
P53885	MDG1
P22133	MDH2
P17505	MDH1
P32419	MDH3
P35191	MDJ1
P42834	MDJ2
P33310	MDL1
P33311	MDL2
P18409	MDM10
Q92328	MDM12
Q01846	MDM1
Q05930	MDM30
P38880	MDM31
Q12171	MDM32
P53083	MDM34
O60200	MDM35
Q06820	MDM36
Q08179	MDM38
Q12019	MDN1
P53094	MDS3
P47025	MDV1
Q12285	MDY2
Q02574	MEC3
Q06213	NUT2
Q99278	MED11
P19263	RGR1
P19659	GAL11
P32259	SIN4
P32569	SRB4
P32585	SRB5
P25046	ROX3
Q12321	MED1
P34162	SRB2
P47822	SRB7
P32570	SRB6
Q12124	MED2
P38633	SOH1
P40356	PGD1
Q12343	MED4
P53114	NUT1
P38782	MED6
Q08278	MED7
P38304	MED8
P33308	CSE2
Q02205	MEH1
P29467	MEI4
P32489	MEI5
P24719	MEK1
P40260	MEP1
P41948	MEP2
P53390	MEP3
P16523	MER1
P39692	MET10
P18408	MET16
P40469	MET18
P32179	MET22
P40573	MET28
P08465	MET2
P39014	MET30
Q03081	MET31
Q12041	MET32
P08536	MET3
P32389	MET4
P47169	MET5
P47164	STR2
P15807	MET8
P43623	IRC7
P05694	MET6
P10659	SAM1
P19358	SAM2
Q99257	MEX67
P34165	MFA1
P34166	MFA2
P01149	MF(ALPHA)1
P32435	MF(ALPHA)2
Q04922	MFB1
Q07684	MFG1
P33441	MFT1
P32787	MGM101
P53050	MGA1
P40578	MGA2
Q03649	MGL2
P28321	YJU3
P32266	MGM1
P26188	MGT1
P25573	MGR1
Q02889	MGR2
Q04472	MGR3
P47085	MHO1
P43638	MHP1
Q06630	MHR1
Q12525	MHT1
P36046	MIA40
Q96VH5	MIC10
P38341	MIC12
P43594	MIC19
P50087	MIC26
P50945	MIC27
P36112	MIC60
P41821	MID1
P36027	MID2
P27705	MIG1
P53035	MIG2
P39943	MIG3
P43564	MIL1
Q08176	MIM1
Q3E798	MIM2
P38760	MIP6
P40002	MIT1
Q04341	MIX14
Q03667	MIX17
P38162	MIX23
P38286	IFA38
P53379	MKC7
P32490	MKK1
P32491	MKK2
P34072	MKS1
P40850	MKT1
P53141	MLC1
Q06580	MLC2
P32047	MLF3
P38920	MLH1
Q07980	MLH2
Q12083	MLH3
Q02455	MLP1
P40457	MLP2
P30952	MLS1
P21826	DAL7
Q03829	MME1
P40185	MMF1
P41800	MMM1
Q12372	MMP1
Q06324	MMR1
Q06211	MMS1
Q06164	MMS22
P53152	MMS2
P38257	MMS4
Q03218	MMT1
Q08970	MMT2
P53102	MND1
P40577	MND2
P24720	MNE1
P38888	MNL1
Q12205	MNL2
P50108	MNN10
P46985	MNN11
P39106	MNN1
P38069	MNN2
P36044	MNN4
P46982	MNN5
P39107	MNN9
P53163	MNP1
P35724	MNR2
P32906	MNS1
P53059	MNT2
P40549	MNT3
P53745	MNT4
P40484	MOB1
P43563	MOB2
P07884	MOD5
P47123	MOG1
P38191	MOH1
P53129	MON1
P48563	MON2
P32333	MOT1
P54785	MOT3
P53583	MPA43
P53157	MPC1
P38857	MPC2
P53311	MPC3
Q08550	MPC54
Q12411	SPO21
P23641	MIR1
Q12404	MPD1
Q99316	MPD2
P35728	MPE1
P41940	PSA1
P40562	MPH1
P0CD99	MPH2
P0CE00	MPH3
P23748	MIH1
P29952	PMI40
P40364	MPM1
P25338	MPO1
P47083	MPP10
P53725	MPP6
P11914	MAS2
P10507	MAS1
P54199	MPS1
P53159	MPS2
P47069	MPS3
P39016	MPT5
Q06390	PHO92
P25588	MRC1
Q06106	MRD1
P32829	MRE11
Q12117	MRH1
P53166	MRH4
P50873	MRK1
Q06815	MRL1
P25270	MRM1
P53123	MRM2
Q08925	MRN1
O75012	MRP10
P35719	MRP8
P07266	MRS1
Q01926	MRS2
P10566	MRS3
P23500	MRS4
P33201	MRT4
Q05648	MRX10
Q03079	MRX11
P47084	MRX12
P40050	MRX1
P38172	MRX3
Q12467	MRX4
P47007	MRX5
P48564	MRX6
P53869	MRX7
Q05473	MRX8
Q07349	MRX9
P15424	MSS116
Q08471	MSA1
P36157	MSA2
P21339	MSB1
P32334	MSB2
Q12317	MSB4
Q03104	MSC1
Q03455	MSC2
Q05812	MSC3
Q08818	MSC6
P38694	MSC7
P38590	MSG5
P25846	MSH1
P25847	MSH2
P25336	MSH3
P40965	MSH4
Q12175	MSH5
Q03834	MSH6
P13712	MSI1
P40567	MSL1
P53045	ERG25
P22148	MSN1
P33748	MSN2
P33749	MSN4
P52918	MSN5
P53604	MSO1
P28737	MSP1
P40029	MXR1
Q03825	MSS11
P08593	MSS18
P32559	MSS1
P40990	MSS2
P38994	MSS4
P32335	MSS51
P53176	MST27
P39552	MST28
P0CY06	MATALPHA1
P0CY08	MATALPHA2
Q07938	MEU1
P47018	MTC1
P34246	MTC2
P53077	MTC3
P38335	MTC4
P38849	MTC6
P32633	MTC7
P0CX80	CUP1-1
P0CX81	CUP1-2
Q02046	MTD1
P14908	MTF1
P10849	MTF2
Q03151	MTG1
P38860	MTG2
P35198	MTH1
P46151	MET12
P53128	MET13
P53214	MTL1
P53320	MTM1
Q06489	MRI1
P47095	MDE1
Q03677	ADI1
P53070	MTO1
P53944	MTQ1
Q03920	MTQ2
Q99189	MTR10
P34232	MTR2
P48240	MTR3
P47047	MTR4
Q12093	SLM3
P39731	MTW1
Q03162	MUB1
P36084	MUD2
Q02866	MUK1
P38236	MUM2
Q08750	MUM3
P50276	MUP1
P38734	MUP3
Q04149	MUS81
P42939	MVB12
P32377	MVD1
P40959	MVP1
P25566	MXR2
P08964	MYO1
P19524	MYO2
P36006	MYO3
P32492	MYO4
Q04439	MYO5
Q03429	MZM1
Q12387	MDM20
Q03503	MAK3
Q02197	MAK10
P23059	MAK31
Q04751	NAT4
P32505	NAB2
P38996	NAB3
Q03735	NAB6
P38879	EGD2
Q02642	EGD1
P40314	BTT1
P43619	BNA6
P38795	QNS1
P53919	NAF1
Q8TGN9	NAG1
P40360	ARG2
Q99271	NHA1
P30771	NAM7
Q00539	NAM8
P27929	NAM9
P25293	NAP1
P23503	NAR1
P53914	KRE33
P12945	NAT1
P37293	NAT2
Q06504	NAT3
Q08689	NAT5
Q08229	NBA1
Q3E7Y6	NBL1
P52919	NBP1
Q12163	NBP2
P52920	NBP35
Q12374	NCA2
P46955	NCA3
P40096	BUR6
Q92317	NCB2
P38626	CBR1
P34160	STO1
Q08920	CBC2
Q02820	NCE101
Q12207	NCE102
P38205	NCL1
P16603	NCP1
Q06389	FRQ1
Q05777	NCW2
P32500	NDC1
P40460	NDC80
Q08887	NDD1
Q06568	NDL1
P40215	NDE1
Q07500	NDE2
P32340	NDI1
Q12366	NDJ1
P36010	YNK1
Q12181	TAH18
P38830	NDT80
Q06148	NEJ1
P38769	NEL1
P38757	NEM1
Q06287	EMG1
P47035	NET1
Q08972	NEW1
P25374	NFS1
P0CE68	NFT1
P32860	NFU1
P32494	NGG1
Q08213	NGL1
Q03264	NGL2
Q03210	NGL3
P32831	NGR1
Q03435	NHP10
P32495	NHP2
P11632	NHP6A
P11633	NHP6B
Q04121	NHX1
P34077	NIC96
P53081	NIF3
Q08962	NIP7
P33420	NIP100
P53939	NIS1
P40447	NIT1
P47016	NIT2
P49954	NIT3
Q12493	NKP1
Q06162	NKP2
P25382	RSA4
P53920	NMA111
Q06178	NMA1
P53204	NMA2
P38798	NMD2
P38861	NMD3
Q12129	NMD4
P46970	NMD5
P14743	NMT1
P47149	NNF1
P53253	NNF2
P36003	NNK1
P36059	NNR2
P40165	NNR1
Q08444	NOB1
P39744	NOC2
Q07896	NOC3
Q06512	NOC4
Q02892	NOG1
P53742	NOG2
P48234	ENP2
Q6Q547	NOP10
Q08208	NOP12
P53883	NOP13
Q99207	NOP14
P53927	NOP15
P40007	NOP16
P53317	NOP19
P40991	NOP2
Q01560	NPL3
P37838	NOP4
Q12080	NOP53
Q12460	NOP56
Q12499	NOP58
Q07623	NOP6
Q08287	NOP8
P47077	NOP9
P25655	CDC39
P06100	CDC36
P06102	NOT3
P34909	MOT2
Q12514	NOT5
Q12200	NCR1
Q12408	NPC2
P33755	NPL4
P25353	NPP1
P39997	NPP2
P22211	NPR1
P39923	NPR2
P38742	NPR3
P39683	NPT1
P53164	NPY1
P53617	NRD1
Q03125	NRG1
P38082	NRG2
P53915	NRK1
P53718	NRM1
P32770	NRP1
Q08485	NRT1
P53136	NSA1
P40078	NSA2
Q07913	NSE1
P38632	MMS21
Q05541	NSE3
P43124	NSE4
Q03718	NSE5
P38837	NSG1
P53898	NSG2
Q12457	NSI1
Q12143	NSL1
P14907	NSP1
P27476	NSR1
P53935	NST1
P40354	NTA1
P38302	NTC20
Q04958	NTE1
P33331	NTF2
P31378	NTG1
Q08214	NTG2
P38340	TAE1
Q12311	NTO1
P36118	NTR2
Q02629	NUP100
Q02630	NUP116
P35729	NUP120
P36161	NUP133
P49687	NUP145
P40064	NUP157
P40477	NUP159
P38181	NUP170
P52593	NUP188
P47054	NUP192
P08466	NUC1
P32336	NUD1
P33895	NUF2
P40010	NUG1
Q00402	NUM1
P20676	NUP1
P32499	NUP2
P49686	NUP42
Q02199	NUP49
Q03790	NUP53
P48837	NUP57
Q05166	ASM4
P39705	NUP60
P40368	NUP82
P52891	NUP84
P46673	NUP85
Q12066	NUR1
P38881	NVJ1
Q06833	NVJ2
Q12255	NYV1
P32332	OAC1
P39720	OAF1
P36023	OAF3
P07991	CAR2
Q02803	OAZ1
P50946	OCA1
P53949	OCA2
P25366	OCA4
P38738	OCA5
Q12454	OCA6
P31755	OCH1
Q03028	ODC1
Q99297	ODC2
P20967	KGD1
P19262	KGD2
P12695	LAT1
P16387	PDA1
P32473	PDB1
P16451	PDX1
P53397	OGG1
P38219	OLA1
P38325	OM14
P16547	OM45
P36163	OMA1
Q06668	OMS1
Q08202	OPI10
A0A023PZI1	OPI11
P21957	OPI1
Q07521	OPI6
P87286	OPI7
P36129	OPI8
O94084	OPI9
P28273	OXP1
P40897	OPT1
Q06593	OPT2
P38271	OPY1
Q06810	OPY2
P54784	ORC1
P32833	ORC2
P54790	ORC3
P54791	ORC4
P50874	ORC5
P38826	ORC6
P53224	ORM1
Q06144	ORM2
P54964	REX2
Q12375	ORT1
Q99220	YOS9
P35845	SWH1
Q12451	OSH2
P38713	OSH3
Q02201	OSH6
P38755	OSH7
P21375	OSM1
P41543	OST1
P46964	OST2
P48439	OST3
Q99380	OST4
Q92316	OST5
Q03723	OST6
P33767	WBP1
Q02795	SWP1
Q08692	OSW1
Q12202	OSW2
P40219	OSW5
P43611	OSW7
P05150	ARG3
P43558	OTU1
P38747	OTU2
P39952	OXA1
Q08952	OXR1
Q03558	OYE2
P41816	OYE3
P32263	PRO3
Q12447	PAA1
Q03266	ABZ2
P04147	PAB1
P40960	PAC11
P39937	PAC2
P33400	RIM101
P33751	PAD1
P38351	PAF1
P32567	PAH1
Q05518	PAL1
Q12033	RIM20
P53179	RIM8
P48565	RIM21
Q04734	RIM9
P36147	PAM17
P37304	PAM1
P32521	PAN1
P53010	PAN2
P36102	PAN3
P38122	ECM31
P40459	PAN6
P38787	PAN5
Q04430	CAB1
P53632	PAP2
P29468	PAP1
Q12515	PAR32
P25644	PAT1
Q03050	PAU10
P0CE93	PAU11
P53343	PAU12
P38725	PAU13
P0CE89	PAU14
P40585	PAU15
P35994	PAU16
Q12370	PAU17
P0CE91	PAU18
P0CE85	PAU19
P0CE88	PAU1
Q08322	PAU20
P0CE86	PAU21
P0CE87	PAU22
Q07987	PAU23
P38155	PAU24
P32612	PAU2
P25610	PAU3
P53427	PAU4
P43575	PAU5
P0CE90	PAU6
P39545	PAU7
P0CE92	PAU8
Q3E770	PAU9
P25580	PBN1
P53297	PBP1
P38151	PBP2
Q07362	PBP4
P08018	PBS2
Q3E833	PCC1
Q12524	PCD1
P39081	PCF11
P38126	PCH2
P10963	PCK1
P53124	PCL10
P24867	PCL1
P25693	PCL2
P38794	PCL5
P40038	PCL6
P40186	PCL7
Q08966	PCL8
Q12477	PCL9
P15873	POL30
P53259	PCP1
P13259	PCT1
P40345	LRO1
P06169	PDC1
P32896	PDC2
P16467	PDC5
P26263	PDC6
P22434	PDE1
P06776	PDE2
P17967	PDI1
P40530	PKP1
P53170	PKP2
Q12511	PTC5
P25646	PTC6
P51533	PDR10
P40550	PDR11
Q02785	PDR12
Q04182	PDR15
P53860	PDR16
P53844	PDR17
P53756	PDR18
P12383	PDR1
P33200	PDR3
P33302	PDR5
Q06149	PDR8
Q04264	PDS5
P38075	PDX3
P40091	PEA2
P53238	PEF1
P32854	PEP12
P27801	PEP3
P12868	PEP5
P32609	PEP7
P40335	PEP8
P25625	PER1
Q12144	PER33
P39684	PES4
P53261	NOP7
P36139	PET10
P25362	PET18
Q99373	PET20
P10834	PET54
P38921	PET8
Q05568	PEX10
Q12462	PEX11
Q04370	PEX12
P80667	PEX13
P53112	PEX14
Q08215	PEX15
P40155	PEX17
P38855	PEX18
Q07418	PEX19
P24004	PEX1
P50091	PEX21
P39718	PEX22
Q02969	PEX25
Q08580	PEX27
P38848	PEX28
Q03370	PEX29
P32800	PEX2
Q06169	PEX30
P53203	PEX31
P38292	PEX32
P25584	PEX34
P28795	PEX3
P35056	PEX5
P33760	PEX6
P39108	PEX7
P53248	PEX8
Q04364	PEX9
P42836	PFA3
Q12006	PFA4
Q03289	PFA5
P46988	PFD1
P40005	GIM4
P48363	PAC10
P53900	GIM3
Q04493	GIM5
P52553	YKE2
P38244	PFF1
P16861	PFK1
P16862	PFK2
P42841	PFS2
P53896	PGA1
P53903	PGA2
Q12746	PGA3
Q08959	PGC1
P00560	PGK1
P47180	PGU1
P33401	PGM1
P37012	PGM2
Q03262	PRM15
P25578	PGS1
Q00618	BET4
P18898	CDC43
P20133	BET2
P32452	PHA2
P40961	PHB1
P50085	PHB2
